injury_notes,last_name,birth_date,oddsjam_id,fantasy_data_id,birth_state,gsis_id,first_name,active,injury_start_date,rotoworld_id,number,injury_body_part,search_first_name,metadata,competitions,age,birth_country,weight,status,hashtag,height,rotowire_id,years_exp,search_full_name,sport,practice_participation,search_rank,birth_city,player_id,news_updated,high_school,pandascore_id,swish_id,stats_id,yahoo_id,position,full_name,team,injury_status,college,espn_id,depth_chart_order,practice_description,search_last_name,team_abbr,depth_chart_position,sportradar_id,team_changed_at,fantasy_positions,opta_id
,Dillon,1993-05-03,,18387.0,,,Daniel,True,,,0.0,,daniel,"{'channel_id': '1202954214301499393', 'rookie_year': '2016'}",[],31.0,,235,Active,#danieldillon-NFL-FA-0,75,,9.0,danieldillon,nfl,,9999999.0,,3602,,Lee County,,,,29573.0,LS,Daniel Dillon,,,Campbell,,,,dillon,,,744d6431-9e95-4e39-b3e2-9df195dbbda9,,['LS'],
,Olugbode,1995-09-19,,19449.0,,,Kenneth,True,,,49.0,,kenneth,{'channel_id': '1116852988330115072'},[],26.0,,220,Active,#kennetholugbode-NFL-FA-49,73,,5.0,kennetholugbode,nfl,,9999999.0,,4565,,Bellarmine Prep (WA),,,,30544.0,ILB,Kenneth Olugbode,,,Colorado,3052120.0,,,olugbode,,,0ca95da1-4969-4a31-8bab-3a03f0fa0b7b,,['LB'],
,Crawford,,2CCE9D8C323C,,,,Jeremiah,True,,,,,jeremiah,"{'channel_id': '1113708884347875329', 'rookie_year': '2024'}",[],,,315,Active,#jeremiahcrawford-NFL-FA,77,,1.0,jeremiahcrawford,nfl,,9999999.0,,12016,,Goddard (KS),,1319208.0,,,OL,Jeremiah Crawford,,,Tennessee,,,,crawford,,,875129e0-070c-11ef-89cc-0ffb1c694547,,['OL'],
,Bishop,1990-02-25,,17910.0,,00-0030396,Freddie,False,,,49.0,,freddie,,[],31.0,,255,Inactive,#freddiebishop-NFL-FA-49,75,10862.0,9.0,freddiebishop,nfl,,9999999.0,,3154,1532460601748.0,Carleton Airport (MI),,,,900007.0,OLB,Freddie Bishop,,,Western Michigan,16573.0,,,bishop,,,366703df-ee7c-4f00-b6a4-ae475956f039,,['LB'],
,Thompson,1998-10-23,,,,,Keytaon,True,,,43.0,,keytaon,{'channel_id': '1116852678660456448'},[],24.0,,218,Active,#keytaonthompson-NFL-FA-43,77,17041.0,1.0,keytaonthompson,nfl,,9999999.0,,11344,1685058617468.0,Landry-Walker (LA),,974075.0,,,WR,Keytaon Thompson,,,Virginia,,,,thompson,,,53bcdfe0-ec71-11ed-8bf2-e7fff7735d4a,,['WR'],
,Ingram,1989-12-21,,13337.0,,00-0027966,Mark,True,,6471.0,22.0,,mark,{'channel_id': '1116853556884799488'},[],33.0,,215,Inactive,#markingram-NFL-FA-22,69,7244.0,12.0,markingram,nfl,,231.0,,956,1688742925996.0,Southwestern Academy (MI),,456613.0,456613.0,24815.0,RB,Mark Ingram,,,Alabama,13981.0,,,ingram,,,f336567d-44a9-4245-8452-1dd485fd70fb,,['RB'],
,Seahawks,,,,,,Seattle,True,,,,,,,,,,,,,,,,,nfl,,,,SEA,,,,,,,DEF,,SEA,,,,,,,,,,,['DEF'],
,McGee,1991-09-19,,18280.0,,00-0032997,Jake,True,,,80.0,,jake,{'channel_id': '1116852871267090432'},[],30.0,,250,Active,#jakemcgee-NFL-FA-80,77,11132.0,6.0,jakemcgee,nfl,,9999999.0,,3514,1553142317848.0,Collegiate,,,556211.0,29504.0,TE,Jake McGee,,,Florida,2512657.0,,,mcgee,,,0456cc0d-84e0-432f-ba7c-a6ca13446b76,,['TE'],
,Simonise,1995-05-31,,18737.0,,,Rashaun,False,,,13.0,,rashaun,,[],23.0,,200,Inactive,#rashaunsimonise-NFL-FA-13,"6'5""",11602.0,0.0,rashaunsimonise,nfl,,9999999.0,,3911,,,,,925022.0,30040.0,WR,Rashaun Simonise,,,"Calgary, Canada",4036547.0,4.0,,simonise,,LWR,,,['WR'],
,Garcia,1993-12-10,,18962.0,,00-0033922,Antonio,False,,12247.0,0.0,,antonio,,[],28.0,,302,Inactive,#antoniogarcia-NFL-FA-0,79,11794.0,5.0,antoniogarcia,nfl,,9999999.0,,4116,1560221750273.0,Charles Drew (GA),,,,30198.0,OT,Antonio Garcia,,,Troy,2972820.0,,,garcia,,,a2b6e1f9-1f06-45e3-b6e9-79ec8490e5ef,,['OL'],
,Chase,2000-03-01,6062BDCD0B61,,,,Ja'Marr,True,,,1.0,,jamarr,"{'channel_id': '1113708809265639424', 'rookie_year': '2021'}",[],25.0,,205,Active,#jamarrchase-NFL-CIN-1,72,15183.0,4.0,jamarrchase,nfl,,2.0,,7564,1755575435724.0,Archbishop Rummel (LA),,1109979.0,,,WR,Ja'Marr Chase,CIN,,LSU,,1.0,,chase,,LWR,fa99e984-d63b-4ef4-a164-407f68a7eeaf,,['WR'],
,Daxon,1999-03-27,FA1B08598000,,,,Denzel,True,,,95.0,,denzel,"{'channel_id': '1113708855654641664', 'rookie_year': '2024'}",[],26.0,,304,Active,#denzeldaxon-NFL-FA-95,74,18248.0,1.0,denzeldaxon,nfl,,9999999.0,,12211,,Carol City (FL),,1186801.0,,,DL,Denzel Daxon,,,Illinois,,,,daxon,,,acf423f0-07de-11ef-84b2-7fd111d85b9e,,['DL'],
,Harris,2000-11-17,52310353D7BA,,,,Kevin,True,,,34.0,,kevin,"{'channel_id': '1113708794522660864', 'rookie_year': '2022'}",[],24.0,,225,Active,#kevinharris-NFL-FA-34,70,15991.0,3.0,kevinharris,nfl,,999.0,,8174,1756248620594.0,Bradwell Institute (GA),,1161190.0,,,RB,Kevin Harris,,,South Carolina,,,,harris,,,b29ae83e-ccfb-4219-b39a-70a1c94a2414,,['RB'],
,Patricia,,,17851.0,,,Matt,False,,9486.0,0.0,,matt,,[],,,,Inactive,#mattpatricia-NFL-FA-0,,,0.0,mattpatricia,nfl,,9999999.0,,3101,,,,,,,,Matt Patricia,,,,,,,patricia,,,,,,
,Ezeala,1995-09-19,,20534.0,,00-0034876,Christopher,True,,,45.0,,christopher,{'channel_id': '1116853106588516352'},[],26.0,,248,Active,#christopherezeala-NFL-FA-45,71,13326.0,6.0,christopherezeala,nfl,,9999999.0,,5462,1546977330539.0,,,,1115428.0,31335.0,RB,Christopher Ezeala,,,No College,4339834.0,,,ezeala,,,5ab29759-c330-4147-a2cf-be04bbac66aa,,['RB'],
,Russell,1998-10-12,BB65389948A4,,,,J.J.,True,,,51.0,Concussion,jj,"{'channel_id': '1113708729338982400', 'rookie_year': '2022'}",[],26.0,,225,Inactive,#jjrussell-NFL-ARI-51,73,16573.0,3.0,jjrussell,nfl,,9999999.0,,8869,1756267522796.0,Grenada (MS),,,,,LB,J.J. Russell,ARI,IR,Memphis,,,,russell,,LB,5396bba0-d3ed-11ec-8afa-57d9afd0ecba,,['LB'],
,Rogers,1991-06-18,,15470.0,,,Da'Rick,False,,,16.0,,darick,,[],26.0,,217,Inactive,#darickrogers-NFL-FA-16,"6'2""",,2.0,darickrogers,nfl,,9999999.0,,1673,,,,,542841.0,,WR,Da'Rick Rogers,,,Tennessee Tech,,,,rogers,,,1771b1d1-272b-496f-b34b-4f50dd99f831,,['WR'],
,Riley,1999-05-09,DE4E85A9EEB3,,,,Marcus,True,,,,Undisclosed,marcus,"{'channel_id': '1113708742513291264', 'rookie_year': '2024'}",[],25.0,,175,Active,#marcusriley-NFL-FA,71,18031.0,1.0,marcusriley,nfl,,999.0,,12235,1746748507322.0,James Rickards (FL),,1121074.0,,,WR,Marcus Riley,,Questionable,Florida A&M,,,,riley,,,386b8cc0-0979-11ef-946b-f5c344c4b343,,['WR'],
,James,1993-05-22,,18111.0,,,Cory,False,,,57.0,,cory,,[],28.0,,229,Inactive,#coryjames-NFL-FA-57,72,11229.0,6.0,coryjames,nfl,,9999999.0,,3350,1573001421159.0,Del Rio (TX),,,590953.0,29428.0,OLB,Cory James,,,Colorado State,2575663.0,,,james,,,f9afa35e-b162-4b87-a50b-34759f522b88,,['LB'],
,Barnes,1994-05-31,,19480.0,, 00-0033745,Brandon,True,,,86.0,,brandon,{'channel_id': '1116852992167903232'},[],27.0,,255,Active,#brandonbarnes-NFL-FA-86,77,12386.0,5.0,brandonbarnes,nfl,,9999999.0,,4593,1565384707604.0,,,,754207.0,30765.0,TE,Brandon Barnes,,,Alabama State,3059165.0,,,barnes,,,5079332c-3043-47a6-be13-89a76469057f,,['TE'],
,King,1987-01-28,,,,,Brandon,False,,,37.0,,brandon,,[],33.0,,185,Inactive,#brandonking-NFL-FA-37,"5'10""",,10.0,brandonking,nfl,,,,7508,,Houston County (GA),,,,,LB,Brandon King,,,Purdue,,,,king,,,8daa4045-ec0a-4f6e-9430-693727abfd7f,,['LB'],
,Morris,1991-11-20,,16716.0,,,James,False,,,40.0,,james,,[],28.0,,240,Inactive,#jamesmorris-NFL-FA-40,"6'2""",9623.0,6.0,jamesmorris,nfl,,9999999.0,,2285,,Solon (IA),,,,28220.0,LB,James Morris,,,Iowa,17380.0,,,morris,,,66bc6198-6bdb-41df-95c0-93a8ea08b3c4,,['LB'],
,Mortell,1992-12-29,,18534.0,,,Peter,True,,,0.0,,peter,{'rookie_year': '2016'},[],32.0,,200,Active,#petermortell-NFL-FA-0,74,11452.0,9.0,petermortell,nfl,,9999999.0,,3726,,Notre Dame Academy (WI),,,,29737.0,P,Peter Mortell,,,Minnesota,2576320.0,,,mortell,,,5e4137f7-02d5-4bed-a6c7-965d6fdccb10,,['P'],
,Delaney,1995-02-20,0DD3E50B8DEB,20429.0,,00-0034515,Dee,True,,,37.0,,dee,"{'channel_id': '1113708756128002048', 'rookie_year': '2018'}",[],29.0,,200,Active,#deedelaney-NFL-FA-37,71,12666.0,7.0,deedelaney,nfl,,9999999.0,,5658,1731722706693.0,Whale Branch Early College (SC),,749695.0,,31261.0,CB,Dee Delaney,,,Miami (FL),3049726.0,,,delaney,,,5d61b458-9b4e-4016-9983-7add180b698d,,['DB'],
,Wallace,2000-07-05,830A42964985,,,,Josh,True,,,30.0,,josh,"{'channel_id': '1113708702625460224', 'rookie_year': '2024'}",[],25.0,,189,Active,#joshwallace-NFL-LAR-30,72,17937.0,1.0,joshwallace,nfl,,9999999.0,,12132,1731710405576.0,DeMatha Catholic (MD),,1180407.0,,,DB,Josh Wallace,LAR,,Michigan,,2.0,,wallace,,NB,424e1560-07c5-11ef-96b2-79ba17dd049f,,['DB'],
,Pujals,1995-01-23,,20453.0,,00-0034219,Peter,True,,,6.0,,peter,{'channel_id': '1116853096983560192'},[],26.0,,215,Active,#peterpujals-NFL-FA-6,74,13151.0,4.0,peterpujals,nfl,,9999999.0,,5403,,Loyola Academy,,,750176.0,31239.0,QB,Peter Pujals,,,Holy Cross,3048030.0,,,pujals,,,2b136f32-c023-427c-a663-29b921e5ce90,,['QB'],
,Griffin,1999-03-10,,,,,Olaijah,True,,,34.0,,olaijah,{'channel_id': '1116853445052071936'},[],23.0,,175,Active,#olaijahgriffin-NFL-FA-34,72,15629.0,1.0,olaijahgriffin,nfl,,9999999.0,,7976,1660970752623.0,Mission Viejo (CA),,1127103.0,,,CB,Olaijah Griffin,,,USC,,,,griffin,,,5fbc8b9b-db04-46f7-8974-35a73e29d725,,['DB'],
,Gonzalez,1997-05-11,,22102.0,,,Steven,True,,,63.0,,steven,{'channel_id': '1116853324319031296'},[],24.0,,341,Active,#stevengonzalez-NFL-FA-63,76,14804.0,2.0,stevengonzalez,nfl,,9999999.0,,7026,,Union City (NJ),,,,33078.0,OG,Steven Gonzalez,,,Penn State,3929642.0,,,gonzalez,,,232655ce-8f50-4d71-b2cb-a4be961e8d1b,,"['OG', 'OL']",
,Daniels,1999-08-31,,,,,Damion,True,,,0.0,,damion,"{'channel_id': '1116853493680832512', 'years_exp_shift': '1'}",[],23.0,,325,Active,#damiondaniels-NFL-FA-0,75,16204.0,1.0,damiondaniels,nfl,,9999999.0,,8545,,Bishop Dunne (TX),,976483.0,,,DT,Damion Daniels,,,Nebraska,,,,daniels,,,bcdda6e0-c967-11ec-89b7-476565ea032f,,['DL'],
,Calcaterra,1998-12-04,626277042A6F,,,,Grant,True,,,81.0,,grant,"{'channel_id': '1113708719662723072', 'rookie_year': '2022'}",[],26.0,,240,Active,#grantcalcaterra-NFL-PHI-81,76,16039.0,3.0,grantcalcaterra,nfl,,527.0,,8177,1755904834286.0,Santa Margarita (CA),,976221.0,,,TE,Grant Calcaterra,PHI,,SMU,,2.0,,calcaterra,,TE,f6988cfa-2dcf-490b-ac80-9af8e4292efa,,['TE'],
,Marshall,1997-09-16,360F33511FC8,,,,Jonathan,True,,,96.0,,jonathan,"{'channel_id': '1113708819763982336', 'rookie_year': '2021'}",[],26.0,,310,Active,#jonathanmarshall-NFL-FA-96,75,15428.0,3.0,jonathanmarshall,nfl,,9999999.0,,7791,1723011319942.0,Shepherd (TX),,920916.0,,,DT,Jonathan Marshall,,,Arkansas,,,,marshall,,,99f82a33-5622-4f22-95ff-05d8bd3a6521,,['DL'],
,Manuwai,1980-07-12,,5143.0,,,Vince,False,,1421.0,65.0,,vince,,[],39.0,,333,Inactive,#vincemanuwai-NFL-FA-65,"6'2""",,0.0,vincemanuwai,nfl,,9999999.0,,5819,,,,,,,G,Vince Manuwai,,,Hawaii,,,,manuwai,,,,,['OL'],
,Perillo,1991-01-05,,16487.0,,,Justin,False,,,80.0,,justin,,[],29.0,,250,Inactive,#justinperillo-NFL-FA-80,"6'3""",10007.0,6.0,justinperillo,nfl,,9999999.0,,2144,,The Tatnall School (DE),,,500107.0,28086.0,TE,Justin Perillo,,,Maine,17231.0,,,perillo,,,22dc9bf1-bf01-4b65-9792-15c0cae4d25e,,['TE'],
,Johnson,1995-06-04,,20483.0,,00-0034108,Leon,True,,,0.0,,leon,{'channel_id': '1116853102750728192'},[],26.0,,325,Active,#leonjohnson-NFL-FA-0,77,13389.0,4.0,leonjohnson,nfl,,9999999.0,,5440,,Bound Brook,,,,31378.0,G,Leon Johnson,,,Temple,3051321.0,,,johnson,,,092b8c48-e863-474c-ac81-212d1265dedc,,['OL'],
,King,1990-07-14,,15038.0,,00-0030091,Tavarres,False,,,12.0,,tavarres,,[],31.0,,200,Inactive,#tavarresking-NFL-FA-12,73,8801.0,9.0,tavarresking,nfl,,9999999.0,,1456,1539134703555.0,Habersham Central (GA),,,449458.0,26784.0,WR,Tavarres King,,,Georgia,15911.0,,,king,,,da3517d7-0002-48dc-a877-c299c25dfa41,,['WR'],
,Doyle,,,,,,Joe,True,,,0.0,,joe,"{'channel_id': '1116852691193036800', 'rookie_year': ''}",[],,,199,Active,#joedoyle-NFL-FA-0,73,,0.0,joedoyle,nfl,,9999999.0,,11453,,Farragut (TN),,1059583.0,,,P,Joe Doyle,,,Memphis,,,,doyle,,,f39afc30-f32a-11ed-9040-b3d01f1faf87,,['P'],
,Veasy,1995-06-23,,20376.0,,00-0034669,Jordan,True,,,18.0,,jordan,{'channel_id': '1116853083058470912'},[],27.0,,221,Active,#jordanveasy-NFL-FA-18,75,13304.0,4.0,jordanveasy,nfl,,9999999.0,,5293,1660169747302.0,Gadsden City (AL),,911523.0,911523.0,31626.0,WR,Jordan Veasy,,,California,4035853.0,,,veasy,,,fb815f81-3759-4194-bff9-1982fb2dd9a0,,['WR'],
,Rigby,1999-12-31,B9405DADEF5C,,,,Yvandy,True,,,,,yvandy,"{'channel_id': '1113708867537104897', 'rookie_year': '2024'}",[],25.0,,235,Active,#yvandyrigby-NFL-FA,73,18122.0,1.0,yvandyrigby,nfl,,9999999.0,,11977,1725347751090.0,Santa Margarita (CA),,1165233.0,,,LB,Yvandy Rigby,,,Temple,,,,rigby,,,44221550-0705-11ef-8e98-3161cfc99a7e,,['LB'],
,Austin,1999-03-24,2824794A7C09,,,,Calvin,True,,,19.0,Undisclosed,calvin,"{'channel_id': '1113708820309241856', 'rookie_year': '2022'}",[],26.0,,162,Active,#calvinaustin-NFL-PIT-19,69,15874.0,3.0,calvinaustin,nfl,,240.0,,8125,1755816024284.0,Harding Academy (TN),,1062765.0,,,WR,Calvin Austin,PIT,Questionable,Memphis,,2.0,,austin,,SWR,a95271f7-6dae-4b43-94fd-3ff04b15d4c4,,['WR'],
,Trammell,1998-07-04,17CA61534E56,,,,Austin,True,,,81.0,,austin,"{'channel_id': '1113708893017501696', 'rookie_year': '2021'}",[],27.0,,185,Active,#austintrammell-NFL-JAX-81,70,15663.0,4.0,austintrammell,nfl,,679.0,,7746,1756312525661.0,Klein (TX),,1056660.0,,,WR,Austin Trammell,JAX,,Rice,,6.0,,trammell,,SWR,c1d52f55-4c65-4b37-8457-f0dc028c85bc,,['WR'],
,Caldwell,1993-12-04,,18090.0,,00-0032978,Trey,False,,,39.0,,trey,,[],28.0,,186,Inactive,#treycaldwell-NFL-FA-39,69,11224.0,6.0,treycaldwell,nfl,,9999999.0,,3329,1535743859128.0,Berkner (TX),,,652384.0,29407.0,CB,Trey Caldwell,,,Louisiana-Monroe,2972550.0,,,caldwell,,,94b57778-d6dc-47d1-b7e6-6d844bccdbe8,,['DB'],
,Monroe,2000-10-06,F25844573AEC,,,,Jarius,True,,,25.0,Undisclosed,jarius,"{'channel_id': '1113708746585960448', 'rookie_year': '2024'}",[],24.0,,205,Active,#jariusmonroe-NFL-FA-25,74,18207.0,1.0,jariusmonroe,nfl,,9999999.0,,12056,,East St. John (LA),,1171133.0,,,CB,Jarius Monroe,,Questionable,Tulane,,,,monroe,,,e12dc6c0-0726-11ef-9140-5d66d58415b8,,['DB'],
,Johnson,1992-07-10,,16255.0,,,Storm,False,,,0.0,,storm,,[],29.0,,216,Inactive,#stormjohnson-NFL-FA-0,72,9531.0,8.0,stormjohnson,nfl,,9999999.0,,1986,,Loganville (GA),,,540998.0,27750.0,RB,Storm Johnson,,,Central Florida,16884.0,,,johnson,,,c971da6b-77f4-41d0-bca7-e8035efaf49a,,['RB'],
,Cardona,1992-04-16,9DE7B9E0EE6E,16926.0,,00-0032228,Joe,True,,10542.0,67.0,,joe,"{'channel_id': '1113708793251786752', 'rookie_year': '2015'}",[],33.0,,241,Active,#joecardona-NFL-MIA-67,74,10467.0,10.0,joecardona,nfl,,9999999.0,,2469,1746984045444.0,Granite Hills (CA),,605134.0,,28554.0,LS,Joe Cardona,MIA,,Navy,2575907.0,,,cardona,,LS,90517709-322d-47af-9360-77775a93496b,,['LS'],
,D'Ambra,,,,,,Nick,True,,,,,nick,"{'channel_id': '1116852713712254976', 'rookie_year': ''}",[],,,225,Active,#nickdambra-NFL-FA,72,,0.0,nickdambra,nfl,,9999999.0,,12105,,Glenbard South (IL),,,,,LS,Nick D'Ambra,,,Fresno State,,,,dambra,,,37e17130-0734-11ef-bcea-d35643e736c6,,['LS'],
,Lally,1993-10-02,,18769.0,,,Tom,False,,,78.0,,tom,,[],24.0,,255,Inactive,#tomlally-NFL-FA-78,"6'1""",11658.0,0.0,tomlally,nfl,,9999999.0,,3936,,,,,,30066.0,DE,Tom Lally,,,Mount Union,3084893.0,,,lally,,,,,['DL'],
,Wood,2001-05-02,CB94237804A2,,,,Julius,True,,,24.0,Suspension,julius,"{'channel_id': '1113708855520423936', 'rookie_year': '2024'}",[],24.0,,193,Active,#juliuswood-NFL-FA-24,73,18247.0,1.0,juliuswood,nfl,,9999999.0,,12089,1739249409354.0,Walnut Ridge (OH),,1166860.0,,,DB,Julius Wood,,Sus,East Carolina,,,,wood,,,a7011ca0-072f-11ef-aee1-63cc61868faa,,['DB'],
,Thomas-Oliver,1998-06-04,5E04E14EB149,22088.0,,,Stantley,True,,,38.0,,stantley,"{'channel_id': '1113708676318785536', 'rookie_year': '2020'}",[],27.0,,194,Active,#stantleythomasoliver-NFL-FA-38,72,14707.0,5.0,stantleythomasoliver,nfl,,9999999.0,,7137,1753658109705.0,Charlotte (FL),,948898.0,,32891.0,CB,Stantley Thomas-Oliver,,,Florida International,4046353.0,,,thomasoliver,,,6c162e60-0d39-46b4-bd8d-d2f3c6d6c7e5,,['DB'],
,Rose,1993-11-29,,18563.0,, 00-0032757,Winston,True,,,0.0,,winston,{'channel_id': '1116852903433207808'},[],28.0,,180,Active,#winstonrose-NFL-FA-0,72,11278.0,6.0,winstonrose,nfl,,9999999.0,,3751,1606339202572.0,St. Genevieve (CA),,737430.0,,29741.0,CB,Winston Rose,,,New Mexico State,3042619.0,,,rose,,,2cffbed2-3e4f-4051-b5b1-b6b2b7c484f6,,['DB'],
,Dismukes,1992-10-20,,17472.0,,,Reese,False,,,0.0,,reese,,[],25.0,,296,Inactive,#reesedismukes-NFL-FA-0,"6'3""",10290.0,1.0,reesedismukes,nfl,,9999999.0,,2976,,,,,,28664.0,C,Reese Dismukes,,,Auburn,,,,dismukes,,,2b023022-ca00-4c14-b7f8-4a10080ac8f5,,['OL'],
,de Beer,1994-07-05,,20100.0,,00-0034508,Gerhard,True,,,72.0,,gerhard,{'channel_id': '1116853062535741440'},[],27.0,,312,Active,#gerharddebeer-NFL-FA-72,78,13229.0,4.0,gerharddebeer,nfl,,9999999.0,,5151,,Afrikaanse (ZAF),,,,31604.0,OT,Gerhard de Beer,,,Arizona,3056440.0,,,debeer,,,726fbbac-42c1-451b-8712-72f92fc1cf77,,['OL'],
,Williams,1988-11-21,,15042.0,,00-0030577,Sylvester,True,,8432.0,73.0,,sylvester,"{'channel_id': '1116852738697723904', 'injury_override_regular_2020_5': 'COV'}",[],33.0,,328,Inactive,#sylvesterwilliams-NFL-FA-73,74,8675.0,9.0,sylvesterwilliams,nfl,,9999999.0,,1460,1606080934813.0,Jefferson City (MO),,,592507.0,26651.0,DT,Sylvester Williams,,,North Carolina,15816.0,,,williams,,,d15dacdb-17c6-4010-83d1-e332f9610422,,['DL'],
,Brown,1999-11-01,82B69E2FAB76,,,,Dyami,True,,,5.0,,dyami,"{'channel_id': '1113708695457394688', 'rookie_year': '2021'}",[],25.0,,195,Active,#dyamibrown-NFL-JAX-5,72,15274.0,4.0,dyamibrown,nfl,,239.0,,7587,1755617741019.0,West Mecklenburg (NC),,1107878.0,,,WR,Dyami Brown,JAX,,North Carolina,,3.0,,brown,,RWR,0fb60ada-bdd3-4d74-8c98-058303a1649a,,['WR'],
,Perkins,1999-09-29,9FAC93E11719,,,,Ronnie,True,,,50.0,,ronnie,"{'channel_id': '1113708824126058496', 'rookie_year': '2021'}",[],25.0,,250,Active,#ronnieperkins-NFL-FA-50,75,15587.0,4.0,ronnieperkins,nfl,,9999999.0,,7688,1755999944147.0,Lutheran North (MO),,1107837.0,,,LB,Ronnie Perkins,,,Oklahoma,,,,perkins,,,416e8e41-9e8f-4bc9-9d26-babb37bec884,,"['DL', 'LB']",
,Raiders,,,,,,Las Vegas,True,,,,,,,,,,,,,,,,,nfl,,,,LV,,,,,,,DEF,,LV,,,,,,,,,,,['DEF'],
,Daniel,1998-11-27,,,,,DJ,True,,,35.0,,dj,{'channel_id': '1116853450861182976'},[],23.0,,185,Active,#djdaniel-NFL-NE-35,72,15254.0,1.0,djdaniel,nfl,,9999999.0,,8011,,Spalding (GA),,1172041.0,,,CB,DJ Daniel,NE,,Georgia,,,,daniel,,,94b28362-5dba-40f9-8378-8bc1e5cdbdff,,['DB'],
,Bredeson,1998-02-20,ADF93BAFAC56,21990.0,,,Ben,True,,,68.0,,ben,"{'channel_id': '1113708732077862912', 'rookie_year': '2020'}",[],27.0,,315,Active,#benbredeson-NFL-TB-68,77,14470.0,5.0,benbredeson,nfl,,9999999.0,,6934,1753759218413.0,Arrowhead (WI),,946010.0,,32813.0,G,Ben Bredeson,TB,,Michigan,4046551.0,,,bredeson,,OL,ab3ce81f-6625-45d3-aa6d-79f95ae4f503,,"['OG', 'OL']",
,McPherson,1999-07-21,D27EA3AFDDBE,,,,Evan,True,,,2.0,,evan,"{'channel_id': '1113708807579529216', 'rookie_year': '2021'}",[],26.0,,185,Active,#evanmcpherson-NFL-CIN-2,71,15383.0,4.0,evanmcpherson,nfl,,161.0,,7839,1755986742141.0,Fort Payne (AL),,1122995.0,,,K,Evan McPherson,CIN,,Florida,,1.0,,mcpherson,,K,acc143ed-53b2-49c9-81bc-16e6c98ffcae,,['K'],
,Vorhees,1999-01-21,7C64D8DD9F73,,,,Andrew,True,,,72.0,,andrew,"{'channel_id': '1113708870737358848', 'rookie_year': '2023'}",[],26.0,,320,Active,#andrewvorhees-NFL-BAL-72,78,16773.0,2.0,andrewvorhees,nfl,,9999999.0,,11045,1728837607311.0,Kingsburg (CA),,977853.0,,,OL,Andrew Vorhees,BAL,,USC,,,,vorhees,,OL,a4838bae-fd5e-4587-9120-c5d9c94b6158,,['OL'],
,Dixon,1990-04-26,,16569.0,,,Brian,False,,,41.0,,brian,,[],30.0,,195,Inactive,#briandixon-NFL-FA-41,"6'0""",9950.0,6.0,briandixon,nfl,,9999999.0,,2198,,Coconut Creek (FL),,,794242.0,27922.0,CB,Brian Dixon,,,Northwest Missouri State,17139.0,,,dixon,,,e77d826e-5e4e-416d-84aa-d18fd38bcc31,,['DB'],
Surgery,Sanders,2001-12-31,B8951728B75F,,,,Drew,True,,,41.0,Foot,drew,"{'channel_id': '1113708825887666177', 'rookie_year': '2023'}",[],23.0,,233,Inactive,#drewsanders-NFL-DEN-41,77,17151.0,2.0,drewsanders,nfl,,1035.0,,10929,1754271610631.0,Billy Ryan (TX),,1213254.0,,,LB,Drew Sanders,DEN,IR,Arkansas,,2.0,,sanders,,RILB,779fd90f-ae23-4f6e-80f2-49052e7ca6aa,,"['DL', 'LB']",
,Jackson,1999-08-23,A390FED2C7A7,,,,John,True,,,82.0,,john,"{'channel_id': '1113708765342887936', 'rookie_year': '2024'}",[],25.0,,213,Active,#johnjackson-NFL-FA-82,72,18354.0,1.0,johnjackson,nfl,,999.0,,12410,1755042347684.0,Serra (CA),,1161887.0,,,WR,John Jackson,,,Nevada,,,,jackson,,,ad2b5f00-113e-11ef-8903-07c57a65e644,,['WR'],
,Bridges,,CD62992951D8BB78,,,,Trikweze,True,,,31.0,,trikweze,"{'channel_id': '1222002217515483136', 'rookie_year': '2025'}",[],,,200,Active,#trikwezebridges-NFL-DAL-31,74,18826.0,0.0,trikwezebridges,nfl,,9999999.0,,12717,1745712327718.0,Lanett (AL),,,,,DB,Trikweze Bridges,DAL,,Florida,,4.0,,bridges,,LCB,bccb01d6-0ee2-43a3-a230-0e669b089a22,,['DB'],
,Murphy,1989-09-21,,16325.0,,,Jake,False,,,82.0,,jake,,[],27.0,,249,Inactive,#jakemurphy-NFL-FA-82,"6'4""",,1.0,jakemurphy,nfl,,9999999.0,,2038,,,,,570914.0,28213.0,TE,Jake Murphy,,,Utah,17393.0,,,murphy,,,f91c001f-8816-47b6-a3d7-a9c25363d403,,['TE'],
,Jackson,2000-06-02,77FE8F1DFE8D,,,,Jermaine,True,,,80.0,,jermaine,"{'channel_id': '1113708686443835392', 'rookie_year': '2024'}",[],24.0,,170,Active,#jermainejackson-NFL-FA-80,67,18104.0,1.0,jermainejackson,nfl,,339.0,,11897,1732050033273.0,San Leandro (CA),,1274459.0,,,WR,Jermaine Jackson,,,Idaho,,,,jackson,,,9f2c6ea0-0570-11ef-af69-dfa5fe884ba6,,['WR'],
,Adomitis,1996-08-15,,,,,Graham,True,,,0.0,,graham,{'channel_id': '1116853465990037504'},[],25.0,,255,Active,#grahamadomitis-NFL-FA-0,76,15793.0,1.0,grahamadomitis,nfl,,,,8095,1629223546106.0,Pittsburgh Central Catholic (PA),,,,,TE,Graham Adomitis,,,Princeton,,,,adomitis,,,0fb21468-f4c9-4b11-a8fc-d4c2dbbf5319,,['TE'],
