depth_chart_position,hashtag,years_exp,birth_city,sport,full_name,practice_description,yahoo_id,team_abbr,active,pandascore_id,metadata,depth_chart_order,college,search_rank,player_id,practice_participation,first_name,search_last_name,espn_id,status,swish_id,birth_date,opta_id,injury_status,gsis_id,birth_state,sportradar_id,height,injury_notes,oddsjam_id,search_full_name,stats_id,age,high_school,team_changed_at,birth_country,last_name,rotowire_id,number,fantasy_positions,weight,injury_body_part,injury_start_date,position,search_first_name,fantasy_data_id,team,rotoworld_id,competitions,news_updated
,#kylemarkway-NFL-FA-47,2.0,,nfl,Kyle Markway,,33044.0,,True,,{'channel_id': '1116853378593325056'},,South Carolina,9999999.0,7378,,Kyle,markway,3924367.0,Active,881959.0,1997-03-04,,,,,3a337668-7978-4310-b17c-8e1279ba4a4d,76,,,kylemarkway,,25.0,St. John Vianney (MO),,,Markway,14377.0,47.0,['TE'],250,,,TE,kyle,21770.0,,,[],1659995146485.0
RCB,#xavienhoward-NFL-IND-4,9.0,,nfl,Xavien Howard,,29272.0,,True,,"{'channel_id': '1116852838509576192', 'rookie_year': '2016'}",2.0,Baylor,9999999.0,3215,,Xavien,howard,2978935.0,Active,695379.0,1993-07-04,,,00-0033050,,e6bcb4f1-c2c8-4dd9-b826-af01182875f2,73,,33E0AECEEC5D,xavienhoward,,32.0,Wheatley (TX),,,Howard,11061.0,4.0,['DB'],203,,,DB,xavien,17976.0,IND,11338.0,[],1755852628794.0
,#josephfauria-NFL-FA-81,7.0,,nfl,Joseph Fauria,,27187.0,,False,,,,UCLA,9999999.0,1628,,Joseph,fauria,16330.0,Inactive,,1990-01-16,,,,,2a678c7f-2dd9-4be2-9636-b4ff2b267402,"6'7""",,,josephfauria,469195.0,30.0,Crespi (CA),,,Fauria,,81.0,['TE'],262,,,TE,joseph,15336.0,,,[],
,#brentonbersin-NFL-FA-11,8.0,,nfl,Brenton Bersin,,26096.0,,False,,,,Wofford,9999999.0,1742,,Brenton,bersin,15547.0,Inactive,,1990-05-09,,,,,76ffae7b-4ff8-40c8-abee-de24873135cd,"6'3""",,,brentonbersin,461274.0,30.0,Charlotte Latin (NC),,,Bersin,8417.0,11.0,['WR'],210,,,WR,brenton,15714.0,,,[],1515552601850.0
,#duplicateplayer-NFL-FA-49,1.0,,nfl,Duplicate Player,,,,False,,,,Mississippi,,6647,,Duplicate,player,,,,1995-12-15,,,,,,,,,duplicateplayer,,,,,,Player,,49.0,,,,,,duplicate,,,,[],
OL,#colemanshelton-NFL-LAR-65,7.0,,nfl,Coleman Shelton,,31393.0,,True,,"{'channel_id': '1113708764940234753', 'rookie_year': '2018'}",,Washington,9999999.0,5454,,Coleman,shelton,3052180.0,Active,747909.0,1995-07-28,,,00-0034114,,9e885643-3f46-49f4-94e9-714a3b1f586b,77,,607760D0F45C,colemanshelton,,30.0,Loyola (CA),,,Shelton,12701.0,65.0,['OL'],285,,,OL,coleman,20533.0,LAR,,[],1743528936613.0
,#kathrynsmith-NFL-FA-0,,,nfl,Kathryn Smith,,,,False,,,,,9999999.0,3133,,Kathryn,smith,,Inactive,,,,,,,,,,,kathrynsmith,,,,,,Smith,,0.0,,,,,,kathryn,17887.0,,11248.0,[],
,#djfluker-NFL-FA-76,11.0,,nfl,D.J. Fluker,,26634.0,,True,,"{'channel_id': '1116852740148953088', 'rookie_year': '2013'}",,Alabama,9999999.0,1480,,D.J.,fluker,15792.0,Inactive,508639.0,1991-03-13,,,00-0030505,,a3855ea8-e71c-4028-86fb-5a1abbd94488,77,,3C9706E972B9,djfluker,,33.0,Foley (AL),,,Fluker,8729.0,76.0,"['OG', 'OL']",339,,,T,dj,15077.0,,8332.0,[],1702336248140.0
MLB,#dannystutsman-NFL-NO-47,0.0,,nfl,Danny Stutsman,,,,True,,"{'channel_id': '1221926665681121280', 'rookie_year': '2025'}",2.0,Oklahoma,508.0,12650,,Danny,stutsman,,Active,,2003-03-10,,,,,1dea6eaf-2631-4fa0-80a8-476bbd93af92,75,,09B0F56F6D227BA4,dannystutsman,,22.0,Foundation Academy (FL),,,Stutsman,18722.0,47.0,['LB'],236,,,LB,danny,,NO,,[],1755840028073.0
SS,#kamcurl-NFL-LAR-3,5.0,,nfl,Kam Curl,,32886.0,,True,,"{'channel_id': '1113708706433888256', 'rookie_year': '2020'}",1.0,Arkansas,442.0,7136,,Kam,curl,4242154.0,Active,1060721.0,1999-03-31,,,,,eff8e3ec-98e4-49c8-b865-436e3abb0870,74,,DE7AB9B06526,kamcurl,,26.0,Muskogee (OK),,,Curl,14381.0,3.0,['DB'],205,,,DB,kam,21923.0,LAR,,[],1754955013069.0
,#deventhompkins-NFL-FA-13,3.0,,nfl,Deven Thompkins,,,,True,,"{'channel_id': '1116853479814463488', 'rookie_year': '2022'}",,Utah State,9999999.0,8253,,Deven,thompkins,,Active,1130833.0,1999-12-23,,,,,4c6f79d0-d3dd-11ec-8afa-57d9afd0ecba,68,,F8EF4A6DA40E,deventhompkins,,25.0,Dunbar (FL),,,Thompkins,16333.0,13.0,['WR'],155,,,WR,deven,,,,[],1737061545956.0
,#delontehood-NFL-FA-38,3.0,,nfl,Delonte Hood,,,,True,,"{'channel_id': '1116853528904597504', 'rookie_year': '2022', 'years_exp_shift': '1'}",,Peru State,9999999.0,8779,,Delonte,hood,,Active,1239833.0,2000-10-17,,,,,364edf60-d2f2-11ec-96a0-c3471a31202c,72,,FC55EB6D782C,delontehood,,23.0,Dunbar (DC),,,Hood,16516.0,38.0,['DB'],185,,,CB,delonte,,,,[],
,#marshawnlynch-NFL-FA-0,15.0,,nfl,Marshawn Lynch,,8266.0,,True,,{'channel_id': '1116853390563868672'},,California,621.0,745,,Marshawn,lynch,10456.0,Injured Reserve,,1986-04-22,,,00-0025399,,82bce0be-9a87-4b6d-a85b-623bf8d1674e,71,,,marshawnlynch,269221.0,35.0,Oakland Technical (CA),,,Lynch,5202.0,0.0,['RB'],215,,,RB,marshawn,12386.0,,4186.0,[],1588660243022.0
,#clarencelewis-NFL-FA-36,0.0,,nfl,Clarence Lewis,,,,True,,"{'channel_id': '1223119606785253376', 'rookie_year': '2025'}",,Syracuse,9999999.0,13055,,Clarence,lewis,,Active,,,,,,,01273440-2560-11f0-af22-1731557928d7,71,,5DF29CE0F95156A0,clarencelewis,,,Mater Dei (NJ),,,Lewis,19031.0,36.0,['DB'],200,,,CB,clarence,,,,[],
,#tuenilupeamanu-NFL-FA-67,5.0,,nfl,Tueni Lupeamanu,,30402.0,,True,,{'channel_id': '1116852997469503488'},,Idaho,9999999.0,4629,,Tueni,lupeamanu,3124899.0,Active,,1995-04-14,,,,,83939282-d8b3-4298-9f09-adbcc35e6fe3,73,,,tuenilupeamanu,,26.0,Herriman (UT),,,Lupeamanu,,67.0,['DL'],299,,,DT,tueni,19523.0,,,[],
,#montyrice-NFL-FA-45,4.0,,nfl,Monty Rice,,,,True,,"{'channel_id': '1113708683864338432', 'rookie_year': '2021'}",,Georgia,9999999.0,7683,,Monty,rice,,Active,976178.0,1999-01-08,,,,,587fc996-b54f-48ce-8261-adb50b872ec7,72,,C99C9D9FE62A,montyrice,,26.0,James Clemens (AL),,,Rice,15253.0,45.0,['LB'],233,,,LB,monty,,,,[],1755937837980.0
,#joshross-NFL-FA-47,3.0,,nfl,Josh Ross,,,,True,,"{'channel_id': '1113708869613285376', 'rookie_year': '2022'}",,Michigan,9999999.0,8285,,Josh,ross,,Active,1074724.0,1999-10-31,,,,,82546a90-c980-11ec-a1a0-57a82b503f37,72,,B7BD8F693FCE,joshross,,25.0,Orchard Lake St. Mary's (MI),,,Ross,16189.0,47.0,['LB'],229,,,LB,josh,,,,[],1755653723348.0
LCB,#donaldwashington-NFL-FA-30,4.0,,nfl,Donald Washington,,9366.0,,False,,,3.0,Ohio State,9999999.0,672,,Donald,washington,12746.0,Inactive,,1986-07-28,,,,,,"6'1""",,,donaldwashington,,32.0,,,,Washington,11548.0,30.0,['DB'],197,,,CB,donald,11855.0,,,[],
,#malachicarter-NFL-FA-88,1.0,,nfl,Malachi Carter,,,,True,,{'channel_id': '1116852699657142272'},,Georgia Tech,355.0,11526,,Malachi,carter,,Active,1106737.0,2000-03-15,,,,,468b3f40-fbfa-11ed-b3ef-4b1a763c6ea8,74,,,malachicarter,,23.0,Mountain View (GA),,,Carter,17581.0,88.0,['WR'],191,,,WR,malachi,,,,[],1693405507953.0
,#tristonwade-NFL-FA-0,10.0,,nfl,Triston Wade,,28719.0,,True,,"{'channel_id': '1202954213043208192', 'rookie_year': '2015'}",,UTSA,9999999.0,2893,,Triston,wade,2580002.0,Active,,1993-05-19,,,,,ddf21b99-7bef-462e-81de-f0a16b842cf5,70,,,tristonwade,,31.0,John Tyler,,,Wade,,0.0,['DB'],170,,,S,triston,17361.0,,,[],
,#brettfavre-NFL-FA-4,20.0,,nfl,Brett Favre,,,,False,,,,Southern Mississippi,9999999.0,462,,Brett,favre,,Inactive,,1969-10-10,,,,,,"6'2""",,,brettfavre,,48.0,,,,Favre,,4.0,['QB'],222,,,QB,brett,9528.0,,1744.0,[],
,#georgeselvie-NFL-FA-93,10.0,,nfl,George Selvie,,24202.0,,False,,,,South Florida,9999999.0,728,,George,selvie,13452.0,Inactive,,1987-03-06,,,,,1670a774-4e0f-4474-b1d7-c665b6e4e4ec,"6'4""",,,georgeselvie,,33.0,Pine Forest (FL),,,Selvie,6582.0,93.0,['DL'],270,,,DE,george,12293.0,,,[],
,#nicktiano-NFL-FA-8,2.0,,nfl,Nick Tiano,,33167.0,,True,,{'channel_id': '1116853393424384000'},,Chattanooga,9999999.0,7465,,Nick,tiano,,Active,,1996-12-10,,,,,4fd21bc7-8a83-4ea1-bd37-4f841e862822,77,,,nicktiano,,25.0,Baylor School (TN),,,Tiano,14935.0,8.0,['QB'],240,,,QB,nick,22440.0,,,[],1599693362200.0
,#jalenguyton-NFL-FA-4,5.0,,nfl,Jalen Guyton,,32201.0,,True,,"{'channel_id': '1113708771953111040', 'rookie_year': '2019'}",,North Texas,623.0,6421,,Jalen,guyton,3932430.0,Active,884567.0,1997-06-07,,, 00-0035414,,ae9495b2-4c62-4e14-8e43-beb53e1ae28a,73,,EF54AA843C1B,jalenguyton,884567.0,27.0,Allen (TX),,,Guyton,13575.0,4.0,['WR'],212,,,WR,jalen,21448.0,,,[],1731968424073.0
,#antonyauclair-NFL-FA-84,5.0,,nfl,Antony Auclair,,30468.0,,True,,{'channel_id': '1116852971427069952'},,Laval (CAN),9999999.0,4468,,Antony,auclair,4081127.0,Active,1050026.0,1993-05-28,,,00-0033421,,d6647491-8a3c-4f9f-999c-823823bd478d,77,,,antonyauclair,1050026.0,29.0,Champlain-Lennoxville (CAN),,,Auclair,12230.0,84.0,['TE'],256,,,TE,antony,19335.0,,,[],1669068042297.0
,#treroberson-NFL-FA-0,6.0,,nfl,Tre Roberson,,29925.0,,True,,{'channel_id': '1116852908655116288'},,Illinois State,9999999.0,3813,,Tre,roberson,2578317.0,Active,609061.0,1992-10-22,,Questionable, 00-0032849,,7ba5935c-0e54-4ad0-b90e-ff4af7d62b85,72,,,treroberson,,29.0,Lawrence Central (IN),,,Roberson,11506.0,0.0,['DB'],205,Concussion,,CB,tre,18629.0,,,[],1631040355956.0
,#mylesjones-NFL-FA,1.0,,nfl,Myles Jones,,,,True,,"{'channel_id': '1113708742643314688', 'rookie_year': '2024'}",,Duke,9999999.0,12236,,Myles,jones,,Active,1060860.0,1998-10-06,,,,,3c553f80-0978-11ef-8250-37f924b85282,76,,ACDECF0271AE,mylesjones,,26.0,Magnolia West (TX),,,Jones,18206.0,,['DB'],194,,,CB,myles,,,,[],1724117720048.0
,#jacksonbarton-NFL-FA-68,6.0,,nfl,Jackson Barton,,32072.0,,True,,"{'channel_id': '1113708848478187520', 'rookie_year': '2019'}",,Utah,9999999.0,6029,,Jackson,barton,3122865.0,Active,823146.0,1995-08-08,,, 00-0035003,,adb1984e-17b1-4efc-9af9-94cec5835c91,79,,C8A5A7EE1424,jacksonbarton,,30.0,Brighton (UT),,,Barton,13721.0,68.0,"['OL', 'OT']",302,,,T,jackson,21026.0,,,[],1749508806156.0
,#jordancampbell-NFL-FA-38,1.0,,nfl,Jordan Campbell,,27162.0,,False,,,,New Mexico Highlands,9999999.0,1611,,Jordan,campbell,16317.0,Inactive,,1988-06-29,,,,,1f974e01-2521-4bd7-889d-f64ea079ccf3,"5'11""",,,jordancampbell,,29.0,,,,Campbell,,38.0,['RB'],240,,,FB,jordan,15288.0,,,[],
PR,#daytonwade-NFL-BAL-82,1.0,,nfl,Dayton Wade,,,,True,,"{'channel_id': '1113708870162739201', 'rookie_year': '2024'}",9.0,Ole Miss,572.0,11964,,Dayton,wade,,Inactive,1172969.0,2000-09-08,,IR,,,923bd7f0-06fe-11ef-b95c-81e74d9949b8,69,Surgery,AB2A9E3D514F,daytonwade,,24.0,Lovejoy (TX),,,Wade,18127.0,82.0,['WR'],184,Ribs,,WR,dayton,,BAL,,[],1756258821750.0
,#jpholtz-NFL-FA-86,7.0,,nfl,J.P. Holtz,,29666.0,,True,,"{'channel_id': '1116852898941108224', 'rookie_year': '2016'}",,Pittsburgh,355.0,3695,,J.P.,holtz,2970262.0,Active,692334.0,1993-08-28,,,00-0032986,,8d3ac8d8-e18f-4485-acc6-55c79adcc2a8,75,,BFC87EC570C0,jpholtz,692334.0,30.0,Shaler (PA),,,Holtz,11364.0,86.0,['TE'],255,,,TE,jp,18498.0,,,[],1698188132625.0
,#isaiahkaufusi-NFL-FA-0,1.0,,nfl,Isaiah Kaufusi,,,,True,,{'channel_id': '1116853449573531648'},,BYU,,8006,,Isaiah,kaufusi,,Active,945456.0,1995-12-07,,,,,97515d00-2ea2-4259-8a20-d8b92daf455c,74,,,isaiahkaufusi,,26.0,Brighton (UT),,,Kaufusi,15690.0,0.0,['LB'],220,,,LB,isaiah,,,,[],
,#dontrewilson-NFL-FA-0,0.0,,nfl,Dontre Wilson,,30440.0,,False,,"{'override_active': 'false', 'rookie_year': ''}",,Ohio State,9999999.0,4941,,Dontre,wilson,,Active,,,,,,,50f5bd80-5bd1-46ab-992d-2492ec6c0726,70,,,dontrewilson,728345.0,,DeSoto (TX),,,Wilson,,0.0,['WR'],195,,,WR,dontre,19704.0,,,[],
P,#torytaylor-NFL-CHI-19,1.0,,nfl,Tory Taylor,,,,True,,"{'channel_id': '1113708762717253632', 'rookie_year': '2024'}",,Iowa,9999999.0,11732,,Tory,taylor,,Active,1215955.0,1997-07-10,,,,,48df6eca-81f4-49ce-8908-48196a041c57,76,,E706CA0B6CE7,torytaylor,,28.0,Haileybury (AUS),,,Taylor,17925.0,19.0,['P'],225,,,P,tory,,CHI,,[],1714241736145.0
,#johnkling-NFL-FA-63,6.0,,nfl,John Kling,,29919.0,,True,,{'channel_id': '1116852897254998016'},,Buffalo,9999999.0,3685,,John,kling,2574396.0,Active,,1993-07-09,,,00-0032666,,998fb46a-9579-479c-be9d-9ad9478b6000,80,,,johnkling,,28.0,Depew (NY),,,Kling,11346.0,63.0,['OL'],320,,,OT,john,18485.0,,,[],
,#ginogradkowski-NFL-FA-75,10.0,,nfl,Gino Gradkowski,,25808.0,,False,,,,Delaware,9999999.0,1055,,Gino,gradkowski,14999.0,Inactive,,1988-11-05,,,00-0029268,,7e3c0631-1bff-49af-b6bc-9c66c59a579d,75,,,ginogradkowski,,33.0,Seton-LaSalle (PA),,,Gradkowski,8330.0,75.0,['OL'],300,,,C,gino,13838.0,,,[],1542051311117.0
,#dareceroberson-NFL-FA-0,1.0,,nfl,Darece Roberson,,,,True,,{'channel_id': '1116853411359227904'},,Wright State,,7623,,Darece,roberson,,Active,1282418.0,1998-07-29,,,,,a275eaf0-f221-4243-9ae1-b91f6c7aa220,70,,,dareceroberson,,23.0,Mona Shores (MI),,,Roberson,15606.0,0.0,['WR'],170,,,WR,darece,,,,[],1630456253513.0
RWR,#irvincharles-NFL-NYJ-19,3.0,,nfl,Irvin Charles,,,,True,,"{'channel_id': '1113708747303186432', 'rookie_year': '2022'}",8.0,Indiana (PA),372.0,8861,,Irvin,charles,,Active,883312.0,1997-04-13,,PUP,,,f8578e10-d3bd-11ec-96a0-c3471a31202c,76,Surgery,9D0C56617709,irvincharles,,28.0,Paul VI (NJ),,,Charles,16430.0,19.0,['WR'],219,Knee - ACL,,WR,irvin,,NYJ,,[],1756260621555.0
,#phillutz-NFL-FA-16,0.0,,nfl,Phil Lutz,,,,True,,"{'channel_id': '1263289302662516736', 'rookie_year': '0'}",,Delaware,506.0,13258,,Phil,lutz,,Active,,,,,,,a839baf0-7c7c-11f0-9945-9f3e024339ea,72,,,phillutz,,,West Essex,,,Lutz,19222.0,16.0,['WR'],195,,,WR,phil,,,,[],1755885031139.0
,#kenekanem-NFL-FA-66,5.0,,nfl,Ken Ekanem,,30849.0,,True,,{'channel_id': '1116853006877327360'},,Virginia Tech,9999999.0,4690,,Ken,ekanem,2970091.0,Active,,1994-04-08,,,,,89b1ec38-beb4-4d3e-a3d0-f800e6bbdf4e,75,,,kenekanem,,27.0,Centreville (VA),,,Ekanem,11913.0,66.0,['LB'],260,,,OLB,ken,19592.0,,,[],
,#floydallen-NFL-FA-82,3.0,,nfl,Floyd Allen,,32610.0,,True,,{'channel_id': '1116853294396866560'},,Mississippi,9999999.0,6697,,Floyd,allen,3920560.0,Active,,1996-07-16,,, 00-0035635,,648a7562-8b49-4c2f-8a09-0cc5433f5c8c,70,,,floydallen,1068178.0,25.0,Nimitz,,,Allen,14317.0,82.0,['WR'],199,,,WR,floyd,21599.0,,,[],
,#leterriuswalton-NFL-FA-95,7.0,,nfl,Leterrius Walton,,28587.0,,True,,{'channel_id': '1116852810143498240'},,Central Michigan,9999999.0,2500,,Leterrius,walton,2516417.0,Active,,1992-03-31,,,00-0031607,,37845827-23af-4cc2-8f27-4fd355e4c4a6,77,,,leterriuswalton,542173.0,29.0,Clintondale (MI),,,Walton,10335.0,95.0,['DL'],305,,,DE,leterrius,16959.0,,,[],1577987139143.0
,#daviddecastro-NFL-FA-0,10.0,,nfl,David DeCastro,,25734.0,,True,,"{'channel_id': '1116852727024975872', 'injury_override_regular_2020_5': 'Active'}",,Stanford,9999999.0,1261,,David,decastro,14935.0,Active,,1990-01-11,,,00-0029678,,f7e3c1cb-6ec1-45fa-ad64-6b01957c34b1,77,,,daviddecastro,,32.0,Bellevue (WA),,,DeCastro,8123.0,0.0,"['OG', 'OL']",316,,,OG,david,14650.0,,7412.0,[],1624569013498.0
,#adedayoodeleye-NFL-DAL-94,3.0,,nfl,Adedayo Odeleye,,,,True,,"{'channel_id': '1116853534864703488', 'rookie_year': '2022'}",,Longsborough (GBR),9999999.0,8821,,Adedayo,odeleye,,Active,1385250.0,1997-10-17,,,,,fe19d3d0-d32c-11ec-a99e-3305165b8d4a,77,,0C1742805E65,adedayoodeleye,,27.0,,,,Odeleye,16399.0,94.0,['DL'],283,,,DE,adedayo,,DAL,,[],
OL,#lanejohnson-NFL-PHI-65,12.0,,nfl,Lane Johnson,,26627.0,,True,,"{'channel_id': '1113708714981879808', 'rookie_year': '2013'}",,Oklahoma,9999999.0,1340,,Lane,johnson,15797.0,Active,513943.0,1990-05-08,,,00-0030561,,3edf64e6-603b-4437-a3be-53fe030c6f56,78,,2846EFEA5958,lanejohnson,,35.0,Groveton (TX),,,Johnson,8728.0,65.0,"['OL', 'OT']",325,,,T,lane,14857.0,PHI,8393.0,[],1756092050666.0
,#paxtonlynch-NFL-FA-5,6.0,,nfl,Paxton Lynch,,29260.0,,True,,{'channel_id': '1116852833967144960'},,Memphis,949.0,3170,,Paxton,lynch,2977881.0,Inactive,,1994-02-12,,,00-0033108,,19e253df-b121-43e4-a222-6df5fa8ad93f,79,,,paxtonlynch,693356.0,27.0,Trinity Christian Academy (FL),,,Lynch,10730.0,5.0,['QB'],244,,,QB,paxton,17929.0,,11206.0,[],1627264259358.0
,#jeremyfaulk-NFL-FA-97,5.0,,nfl,Jeremy Faulk,,30921.0,,True,,{'channel_id': '1116853023490965504'},,Garden City CC,9999999.0,4799,,Jeremy,faulk,3052751.0,Active,,1993-09-13,,,00-0034018,,563f4a41-967c-49f1-a217-28543727c7d0,74,,,jeremyfaulk,,28.0,Palatka,,,Faulk,12633.0,97.0,['DL'],305,,,DT,jeremy,19713.0,,,[],
,#beausandland-NFL-FA-85,6.0,,nfl,Beau Sandland,,29486.0,,True,,{'channel_id': '1116852859472707584'},,Montana State,9999999.0,3407,,Beau,sandland,3039705.0,Active,,1993-02-23,,,,,ca87d5f8-64c5-4a80-b785-05765e445826,77,,,beausandland,728150.0,28.0,Simi Valley (CA),,,Sandland,10967.0,85.0,['TE'],250,,,TE,beau,18168.0,,,[],1532128801452.0
,#ajjefferson-NFL-FA-69,5.0,,nfl,A.J. Jefferson,,30878.0,,True,,{'channel_id': '1116853014129278976'},,Mississippi State,9999999.0,4732,,A.J.,jefferson,2971380.0,Active,,1993-03-03,,,,,311e9ae6-aa98-4b19-a949-dd787a04633a,75,,,ajjefferson,,28.0,North Pike (MS),,,Jefferson,12266.0,69.0,['DL'],280,,,DE,aj,19646.0,,,[],
,#howardjones-NFL-FA-57,6.0,,nfl,Howard Jones,,27813.0,,False,,,,Shepherd,9999999.0,1919,,Howard,jones,17009.0,Inactive,,1990-02-10,,,,,fc81dd37-25b1-453b-90f4-7cab049f0111,"6'4""",,,howardjones,794244.0,30.0,Freedom (VA),,,Jones,9689.0,57.0,['LB'],238,,,LB,howard,16151.0,,,[],1526323801517.0
,#kellesanders-NFL-FA-56,1.0,,nfl,Kelle Sanders,,,,True,,{'channel_id': '1116852686457667584'},,UAB,9999999.0,11408,,Kelle,sanders,,Active,1214855.0,1999-02-16,,,,,d561aba0-f0dd-11ed-88fa-65ba6d50af2c,76,,,kellesanders,,24.0,River Ridge (WA),,,Sanders,17528.0,56.0,['LB'],256,,,LB,kelle,,,,[],
OL,#jalentravis-NFL-IND-75,0.0,,nfl,Jalen Travis,,,,True,,"{'channel_id': '1221926693678100480', 'rookie_year': '2025'}",,Iowa State,9999999.0,12642,,Jalen,travis,,Active,,2002-04-19,,,,,7b82ad68-1f3e-44fa-a43f-fcbad0be05bc,80,,4E63A548FDF774EE,jalentravis,,23.0,DeLaSalle (MN),,,Travis,18761.0,75.0,['OT'],339,,,OT,jalen,,IND,,[],1745691326340.0
,#ajbouye-NFL-CAR-24,9.0,,nfl,A.J. Bouye,,27337.0,,True,,"{'channel_id': '1116852754644467712', 'injury_override_regular_2020_5': 'COV'}",,UCF,9999999.0,1674,,A.J.,bouye,16562.0,Active,514238.0,1991-08-16,,,00-0030228,,4d6c923d-4776-4558-a30f-739dc4070ffb,72,,,ajbouye,,30.0,Tucker (GA),,,Bouye,9070.0,24.0,['DB'],191,,,CB,aj,15478.0,CAR,9104.0,[],1647276914028.0
,#jacobharris-NFL-FA-30,4.0,,nfl,Jacob Harris,,,,True,,"{'channel_id': '1113708718240854016', 'rookie_year': '2021'}",,UCF,476.0,7703,,Jacob,harris,,Active,886392.0,1997-04-16,,,,,bdbb1693-3509-494c-8308-ae26a415fc96,77,,D97FE8A95098,jacobharris,,28.0,Palm Harbor University (FL),,,Harris,15322.0,30.0,['WR'],211,,,WR,jacob,,,,[],1756056047924.0
,#duplicateplayer-NFL-FA-0,0.0,,nfl,Duplicate Player,,,,False,,,,,9999999.0,6746,,Duplicate,player,,Inactive,,1997-06-19,,,,,,,,,duplicateplayer,,23.0,,,,Player,,0.0,['DB'],,,,CB,duplicate,,,,[],1594169119918.0
,#stefancharles-NFL-FA-66,7.0,,nfl,Stefan Charles,,27298.0,,False,,,,"Regina, Can.",9999999.0,79,,Stefan,charles,16568.0,Inactive,,1988-06-09,,,00-0030132,,50fd6da3-9fb3-45cf-83e8-5797f1f16308,"6'5""",,,stefancharles,733939.0,32.0,Eastdale Collegiate and Vocational Institute (ON),,,Charles,9193.0,66.0,['DL'],302,,,DT,stefan,2232.0,,,[],1566690956117.0
,#prestonbrown-NFL-FA-59,8.0,,nfl,Preston Brown,,27601.0,,True,,{'channel_id': '1116852760579407872'},,Louisville,9999999.0,1808,,Preston,brown,16762.0,Active,,1992-10-27,,,00-0031171,,42a9be0e-66cd-4efc-8150-91950ed97955,73,,,prestonbrown,553697.0,29.0,Northwest (OH),,,Brown,9387.0,59.0,['LB'],251,,,LB,preston,15986.0,,9590.0,[],1576104352431.0
,#marcusmartin-NFL-FA-0,4.0,,nfl,Marcus Martin,,31466.0,,True,,{'channel_id': '1116853122564620288'},,Slippery Rock,9999999.0,5558,,Marcus,martin,4294229.0,Active,,1995-02-16,,,00-0034240,,3f58b3d7-535e-4cd3-bd1b-603f9c36bc98,74,,,marcusmartin,,26.0,West Mifflin,,,Martin,13024.0,0.0,['RB'],255,,,RB,marcus,20549.0,,,[],1535836858823.0
MLB,#bobbywagner-NFL-WAS-54,13.0,,nfl,Bobby Wagner,,25757.0,,True,,"{'channel_id': '1113708697722318848', 'rookie_year': '2012'}",1.0,Utah State,214.0,1233,,Bobby,wagner,14979.0,Active,466010.0,1990-06-27,,,00-0029255,,706bc0ab-7200-47e9-9b09-726110eb83dc,72,,BCA0DA4CDC3D,bobbywagner,,35.0,Colony (CA),,,Wagner,8208.0,54.0,['LB'],242,,,LB,bobby,14534.0,WAS,7533.0,[],1741325130102.0
MLB,#zairefranklin-NFL-IND-44,7.0,,nfl,Zaire Franklin,,31205.0,,True,,"{'channel_id': '1113708780408827904', 'rookie_year': '2018'}",1.0,Syracuse,77.0,5346,,Zaire,franklin,3124005.0,Active,836219.0,1996-07-02,,Questionable,00-0034431,,b0ad00bc-3b30-41ce-8892-f8105e0943e2,72,Surgery,731C2DF6B294,zairefranklin,,29.0,La Salle College (PA),,,Franklin,13010.0,44.0,['LB'],235,Ankle,,LB,zaire,20024.0,IND,,[],1755407718171.0
OL,#kelvinbanks-NFL-NO-71,0.0,,nfl,Kelvin Banks,,,,True,,"{'channel_id': '1221352941634461696', 'rookie_year': '2025', 'source_id': 'c2df74b0-8f51-11ec-9f33-1965c9c46e44'}",,Texas,9999999.0,12569,,Kelvin,banks,,Active,,2004-03-10,,,,,09d0e95b-d1b4-4068-9074-db8a06d1dd12,77,,FD343E71349A5BF7,kelvinbanks,,21.0,Summer Creek (TX),,,Banks,18762.0,71.0,['OL'],315,,,OL,kelvin,,NO,,[],1755840028098.0
RWR,#timpatrick-NFL-JAX-17,8.0,,nfl,Tim Patrick,,30511.0,,True,,"{'channel_id': '1113708823673073664', 'rookie_year': '2017'}",5.0,Utah,486.0,4351,,Tim,patrick,3134353.0,Active,838179.0,1993-11-23,,,00-0033375,,2a443351-5e63-4a49-819e-912b51a745f2,77,,96D1516A366D,timpatrick,838179.0,31.0,University City (CA),,,Patrick,12061.0,17.0,['WR'],210,,,WR,tim,19207.0,JAX,12501.0,[],1756308025929.0
,#patrickomameh-NFL-FA-0,9.0,,nfl,Patrick Omameh,,27216.0,,True,,{'channel_id': '1116852751507128320'},,Michigan,9999999.0,1639,,Patrick,omameh,16327.0,Active,464191.0,1989-12-29,,,00-0029889,,cb3b5df2-231e-4040-867e-5b6020457be8,76,,,patrickomameh,,32.0,St. Francis DeSales (OH),,,Omameh,9182.0,0.0,"['OG', 'OL']",305,,,OL,patrick,15374.0,,8996.0,[],1600901109921.0
,#davidgarrard-NFL-FA-9,10.0,,nfl,David Garrard,,,,False,,,,East Carolina,9999999.0,41,,David,garrard,,Inactive,,1978-02-14,,,,,,"6'2""",,,davidgarrard,,39.0,,,,Garrard,,9.0,['QB'],239,,,QB,david,1185.0,,,[],
